日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-01-11,600519,1756.23,1745.18,1760.23,1737.07,22720,4201487773.0,1.32,-0.54,-9.5,0.18
2023-01-12,600519,1748.23,1734.23,1756.23,1733.23,17193,3162637136.0,1.32,-0.63,-10.95,0.14
2023-01-13,600519,1744.41,1787.23,1788.23,1740.23,31940,5969876222.0,2.77,3.06,53.0,0.25
2023-01-16,600519,1786.23,1813.13,1835.23,1781.23,36848,7059982640.0,3.02,1.45,25.9,0.29
2023-01-17,600519,1813.39,1808.23,1823.23,1795.23,21299,4068321409.0,1.54,-0.27,-4.9,0.17
2023-01-18,600519,1814.23,1793.23,1825.53,1790.23,21063,4008665438.0,1.95,-0.83,-15.0,0.17
2023-01-19,600519,1792.73,1780.44,1792.75,1766.23,23439,4401994437.0,1.48,-0.71,-12.79,0.19
2023-01-20,600519,1789.42,1760.24,1798.48,1758.23,25609,4807356071.0,2.26,-1.13,-20.2,0.2
2023-01-30,600519,1809.23,1788.23,1809.23,1780.23,35923,6799756571.0,1.65,1.59,27.99,0.29
2023-01-31,600519,1796.73,1745.99,1800.18,1733.3,32991,6128311548.0,3.74,-2.36,-42.24,0.26
2023-02-01,600519,1755.21,1745.2,1759.23,1711.63,33974,6244678925.0,2.73,-0.05,-0.79,0.27
2023-02-02,600519,1748.61,1736.34,1759.23,1726.23,29759,5465509510.0,1.89,-0.51,-8.86,0.24
2023-02-03,600519,1720.23,1718.23,1726.23,1695.91,34945,6324635031.0,1.75,-1.04,-18.11,0.28
2023-02-06,600519,1680.23,1695.23,1695.23,1660.23,42661,7595739044.0,2.04,-1.34,-23.0,0.34
2023-02-07,600519,1708.31,1697.23,1709.03,1687.96,24322,4373671735.0,1.24,0.12,2.0,0.19
2023-02-08,600519,1700.24,1684.23,1706.2,1675.23,16676,2980574806.0,1.82,-0.77,-13.0,0.13
2023-02-09,600519,1678.23,1718.23,1729.98,1675.24,29754,5401399088.0,3.25,2.02,34.0,0.24
2023-02-10,600519,1710.33,1710.23,1718.72,1701.28,17985,3253859317.0,1.01,-0.47,-8.0,0.14
2023-02-13,600519,1710.23,1756.58,1774.73,1710.23,38147,7058382498.0,3.77,2.71,46.35,0.3
2023-02-14,600519,1756.69,1744.02,1757.63,1735.23,19566,3601769574.0,1.28,-0.72,-12.56,0.16
2023-02-15,600519,1744.01,1741.23,1755.53,1736.04,18177,3351422211.0,1.12,-0.16,-2.79,0.14
2023-02-16,600519,1741.57,1762.05,1787.23,1728.23,33246,6196915130.0,3.39,1.2,20.82,0.26
2023-02-17,600519,1750.39,1721.01,1773.23,1720.28,26443,4880328952.0,3.01,-2.33,-41.04,0.21
2023-02-20,600519,1721.23,1775.23,1779.03,1717.43,29669,5488800056.0,3.58,3.15,54.22,0.24
2023-02-21,600519,1774.23,1767.23,1774.23,1751.23,18751,3491633510.0,1.3,-0.45,-8.0,0.15
2023-02-22,600519,1755.24,1736.23,1764.13,1732.03,21869,4031016045.0,1.82,-1.75,-31.0,0.17
2023-02-23,600519,1740.23,1718.23,1749.03,1705.48,21881,3983991208.0,2.51,-1.04,-18.0,0.17
2023-02-24,600519,1710.34,1688.23,1710.42,1682.41,24635,4415621498.0,1.63,-1.75,-30.0,0.2
2023-02-27,600519,1678.73,1710.64,1715.23,1675.25,22065,3978128676.0,2.37,1.33,22.41,0.18
2023-02-28,600519,1719.23,1713.97,1722.24,1683.53,23952,4314877096.0,2.26,0.19,3.33,0.19
2023-03-01,600519,1713.23,1738.76,1748.23,1703.46,24458,4475592195.0,2.61,1.45,24.79,0.19
2023-03-02,600519,1729.23,1728.23,1739.22,1721.33,13144,2405292304.0,1.03,-0.61,-10.53,0.1
2023-03-03,600519,1740.0,1718.27,1741.84,1702.71,16198,2946842659.0,2.26,-0.58,-9.96,0.13
2023-03-06,600519,1718.41,1707.37,1718.73,1697.0,20646,3730079522.0,1.26,-0.63,-10.9,0.16
2023-03-07,600519,1706.21,1688.53,1716.83,1688.23,22785,4101302456.0,1.68,-1.1,-18.84,0.18
2023-03-08,600519,1680.25,1670.65,1686.17,1661.35,22764,4035787172.0,1.47,-1.06,-17.88,0.18
2023-03-09,600519,1668.23,1670.25,1685.23,1640.23,27612,4881442710.0,2.69,-0.02,-0.4,0.22
2023-03-10,600519,1651.8,1650.23,1681.23,1650.23,21161,3725139075.0,1.86,-1.2,-20.02,0.17
2023-03-13,600519,1651.23,1662.23,1675.23,1649.23,20560,3626476291.0,1.58,0.73,12.0,0.16
2023-03-14,600519,1664.01,1666.23,1680.11,1638.73,23705,4177289027.0,2.49,0.24,4.0,0.19
2023-03-15,600519,1678.6,1651.15,1685.11,1650.35,19213,3392698490.0,2.09,-0.91,-15.08,0.15
2023-03-16,600519,1640.23,1652.22,1670.23,1639.24,17646,3096791142.0,1.88,0.06,1.07,0.14
2023-03-17,600519,1670.23,1642.23,1676.12,1636.23,27023,4744249369.0,2.41,-0.6,-9.99,0.22
2023-03-20,600519,1651.23,1629.83,1655.23,1628.23,20491,3557872017.0,1.64,-0.76,-12.4,0.16
2023-03-21,600519,1635.23,1675.23,1686.08,1624.2,31142,5491052284.0,3.8,2.79,45.4,0.25
2023-03-22,600519,1680.23,1673.58,1693.23,1665.78,15330,2727648674.0,1.64,-0.1,-1.65,0.12
2023-03-23,600519,1666.23,1675.09,1691.34,1665.24,17356,3082821551.0,1.56,0.09,1.51,0.14
2023-03-24,600519,1669.31,1678.85,1683.83,1666.23,12770,2269649179.0,1.05,0.22,3.76,0.1
2023-03-27,600519,1678.83,1668.02,1678.83,1656.23,15296,2700755933.0,1.35,-0.65,-10.83,0.12
2023-03-28,600519,1670.23,1682.03,1690.23,1665.25,17261,3073113077.0,1.5,0.84,14.01,0.14
2023-03-29,600519,1699.23,1690.23,1700.23,1685.3,15393,2761909333.0,0.89,0.49,8.2,0.12
2023-03-30,600519,1693.23,1700.23,1705.23,1679.23,19257,3453573052.0,1.54,0.59,10.0,0.15
2023-03-31,600519,1725.23,1720.23,1748.23,1719.23,27446,5024790356.0,1.71,1.18,20.0,0.22
2023-04-03,600519,1725.23,1702.3,1728.0,1700.31,21417,3875811673.0,1.61,-1.04,-17.93,0.17
2023-04-04,600519,1712.23,1714.82,1715.4,1687.23,20066,3614275263.0,1.65,0.74,12.52,0.16
2023-04-06,600519,1705.23,1697.19,1716.13,1688.45,14874,2676251956.0,1.61,-1.03,-17.63,0.12
2023-04-07,600519,1695.23,1691.22,1706.24,1688.57,13525,2428160574.0,1.04,-0.35,-5.97,0.11
2023-04-10,600519,1691.11,1671.93,1691.11,1644.23,29418,5171150567.0,2.77,-1.14,-19.29,0.23
2023-04-11,600519,1693.23,1645.73,1693.23,1644.23,29209,5138854627.0,2.93,-1.57,-26.2,0.23
2023-04-12,600519,1647.49,1594.33,1650.23,1593.05,51105,8732657376.0,3.47,-3.12,-51.4,0.41
2023-04-13,600519,1590.23,1623.23,1623.82,1584.24,29543,5049310126.0,2.48,1.81,28.9,0.24
2023-04-14,600519,1626.23,1613.65,1633.23,1605.03,21232,3646526766.0,1.74,-0.59,-9.58,0.17
2023-04-17,600519,1640.23,1653.23,1653.23,1628.23,30467,5303401395.0,1.55,2.45,39.58,0.24
2023-04-18,600519,1653.23,1658.23,1669.23,1646.25,18314,3220107647.0,1.39,0.3,5.0,0.15
2023-04-19,600519,1662.23,1659.23,1665.73,1650.23,14601,2568632845.0,0.93,0.06,1.0,0.12
2023-04-20,600519,1660.34,1642.11,1665.23,1629.23,19885,3468366835.0,2.17,-1.03,-17.12,0.16
2023-04-21,600519,1646.23,1625.7,1648.31,1621.51,18518,3210937222.0,1.63,-1.0,-16.41,0.15
2023-04-24,600519,1621.23,1605.23,1622.23,1601.23,20231,3456728718.0,1.29,-1.26,-20.47,0.16
2023-04-25,600519,1606.23,1630.61,1636.21,1602.23,20583,3534989917.0,2.12,1.58,25.38,0.16
2023-04-26,600519,1644.23,1644.14,1661.23,1620.23,27892,4861477657.0,2.51,0.83,13.53,0.22
2023-04-27,600519,1648.23,1658.15,1670.23,1630.23,25605,4489906864.0,2.43,0.85,14.01,0.2
2023-04-28,600519,1663.24,1660.75,1683.0,1654.2,26225,4636084177.0,1.74,0.16,2.6,0.21
2023-05-04,600519,1669.23,1650.13,1677.9,1636.23,27466,4818999650.0,2.51,-0.64,-10.62,0.22
2023-05-05,600519,1666.23,1650.23,1666.23,1636.62,20714,3621305973.0,1.79,0.01,0.1,0.16
2023-05-08,600519,1668.55,1620.75,1669.23,1617.4,33171,5742915994.0,3.14,-1.79,-29.48,0.26
2023-05-09,600519,1615.23,1622.23,1640.21,1607.3,29378,5057346564.0,2.03,0.09,1.48,0.23
2023-05-10,600519,1615.42,1625.23,1636.23,1615.23,20773,3588550877.0,1.29,0.18,3.0,0.17
2023-05-11,600519,1631.23,1617.3,1635.23,1615.23,15246,2623835905.0,1.23,-0.49,-7.93,0.12
2023-05-12,600519,1615.23,1606.63,1630.11,1605.24,19460,3335038590.0,1.54,-0.66,-10.67,0.15
2023-05-15,600519,1602.23,1616.53,1617.23,1591.43,25740,4384647977.0,1.61,0.62,9.9,0.2
2023-05-16,600519,1614.22,1603.52,1620.22,1597.23,22224,3785811907.0,1.42,-0.8,-13.01,0.18
2023-05-17,600519,1608.23,1601.23,1613.23,1599.24,16777,2858697942.0,0.87,-0.14,-2.29,0.13
2023-05-18,600519,1605.22,1591.23,1605.63,1590.23,19219,3260170684.0,0.96,-0.62,-10.0,0.15
2023-05-19,600519,1571.23,1599.73,1604.56,1555.78,26741,4504022549.0,3.07,0.53,8.5,0.21
2023-05-22,600519,1590.24,1646.23,1652.23,1590.23,41284,7165754129.0,3.88,2.91,46.5,0.33
2023-05-23,600519,1654.22,1624.78,1654.23,1624.78,16894,2934118394.0,1.79,-1.3,-21.45,0.13
2023-05-24,600519,1632.56,1611.13,1633.78,1610.34,18479,3182416491.0,1.44,-0.84,-13.65,0.15
2023-05-25,600519,1606.22,1601.23,1610.23,1590.23,22466,3814504093.0,1.24,-0.61,-9.9,0.18
2023-05-26,600519,1602.23,1590.79,1605.23,1575.24,18291,3090691546.0,1.87,-0.65,-10.44,0.15
2023-05-29,600519,1597.23,1589.23,1598.58,1578.23,17771,2998147159.0,1.28,-0.1,-1.56,0.14
2023-05-30,600519,1589.23,1568.52,1599.12,1558.79,26453,4424706688.0,2.54,-1.3,-20.71,0.21
2023-05-31,600519,1561.24,1529.13,1565.95,1526.9,36957,6053737281.0,2.49,-2.51,-39.39,0.29
2023-06-01,600519,1518.23,1536.15,1575.22,1518.23,28645,4708722933.0,3.73,0.46,7.02,0.23
2023-06-02,600519,1545.23,1570.83,1573.38,1536.34,25058,4163116244.0,2.41,2.26,34.68,0.2
2023-06-05,600519,1566.39,1565.23,1583.11,1563.23,16201,2704294313.0,1.27,-0.36,-5.6,0.13
2023-06-06,600519,1570.23,1567.22,1584.23,1551.78,19914,3326778183.0,2.07,0.13,1.99,0.16
2023-06-07,600519,1573.22,1551.13,1579.03,1550.23,17890,2971782064.0,1.84,-1.03,-16.09,0.14
2023-06-08,600519,1556.06,1568.23,1575.23,1550.24,14703,2441569677.0,1.61,1.1,17.1,0.12
2023-06-09,600519,1572.22,1566.23,1578.2,1566.23,17580,2938014322.0,0.76,-0.13,-2.0,0.14
2023-06-12,600519,1566.25,1596.23,1608.23,1561.75,27029,4562308599.0,2.97,1.92,30.0,0.22
2023-06-13,600519,1594.11,1599.23,1604.84,1585.23,14663,2485398902.0,1.23,0.19,3.0,0.12
2023-06-14,600519,1619.23,1627.11,1634.47,1606.44,31506,5438040356.0,1.75,1.74,27.88,0.25
2023-06-15,600519,1630.57,1655.23,1655.88,1623.23,25223,4395900802.0,2.01,1.73,28.12,0.2
2023-06-16,600519,1657.23,1697.92,1700.23,1650.33,37918,6742301361.0,3.01,2.58,42.69,0.3
2023-06-19,600519,1690.23,1644.23,1698.18,1638.23,31700,5584248725.0,3.53,-3.16,-53.69,0.25
2023-06-20,600519,1640.23,1643.69,1665.23,1635.23,20947,3659824529.0,1.82,-0.03,-0.54,0.17
2023-06-21,600519,1640.23,1636.06,1656.83,1635.23,17721,3088635934.0,1.31,-0.46,-7.63,0.14
2023-06-26,600519,1620.34,1609.23,1630.23,1595.23,23993,4098619510.0,2.14,-1.64,-26.83,0.19
2023-06-27,600519,1610.22,1611.28,1619.93,1600.32,15174,2598138744.0,1.22,0.13,2.05,0.12
2023-06-28,600519,1613.41,1628.61,1634.23,1611.23,18574,3199294221.0,1.43,1.08,17.33,0.15
2023-06-29,600519,1631.23,1613.94,1635.22,1613.24,14231,2446524134.0,1.35,-0.9,-14.67,0.11
2023-06-30,600519,1626.14,1617.14,1635.13,1612.62,20459,3472586730.0,1.39,0.2,3.2,0.16
2023-07-03,600519,1625.14,1650.24,1651.42,1618.14,19139,3286737792.0,2.06,2.05,33.1,0.15
2023-07-04,600519,1650.34,1656.74,1660.58,1644.22,12472,2155553635.0,0.99,0.39,6.5,0.1
2023-07-05,600519,1656.14,1641.52,1658.11,1626.14,14745,2523960725.0,1.93,-0.92,-15.22,0.12
2023-07-06,600519,1635.3,1629.12,1659.14,1626.14,15141,2589459002.0,2.01,-0.76,-12.4,0.12
2023-07-07,600519,1627.14,1616.17,1635.13,1616.14,15167,2571458553.0,1.17,-0.79,-12.95,0.12
2023-07-10,600519,1631.14,1627.04,1641.1,1626.14,13477,2298241728.0,0.93,0.67,10.87,0.11
2023-07-11,600519,1636.14,1636.14,1641.31,1628.24,12583,2151079270.0,0.8,0.56,9.1,0.1
2023-07-12,600519,1639.18,1639.94,1649.14,1637.47,13285,2280785351.0,0.71,0.23,3.8,0.11
2023-07-13,600519,1648.13,1664.54,1671.55,1645.15,25807,4479772500.0,1.61,1.5,24.6,0.21
2023-07-14,600519,1682.14,1679.14,1684.64,1667.34,18550,3245530255.0,1.04,0.88,14.6,0.15
2023-07-17,600519,1677.14,1656.11,1677.14,1652.74,14336,2482069846.0,1.45,-1.37,-23.03,0.11
2023-07-18,600519,1659.72,1648.94,1660.65,1647.14,14738,2544005063.0,0.82,-0.43,-7.17,0.12
2023-07-19,600519,1641.15,1649.14,1654.14,1639.94,12483,2147704435.0,0.86,0.01,0.2,0.1
2023-07-20,600519,1654.13,1650.14,1675.12,1648.14,16693,2897176490.0,1.64,0.06,1.0,0.13
2023-07-21,600519,1658.02,1697.44,1698.64,1652.14,39377,6931535726.0,2.82,2.87,47.3,0.31
2023-07-24,600519,1676.66,1697.29,1697.29,1676.66,19713,3476648177.0,1.22,-0.01,-0.15,0.16
2023-07-25,600519,1726.14,1754.69,1755.02,1726.13,43086,7837450019.0,1.7,3.38,57.4,0.34
2023-07-26,600519,1754.69,1754.69,1762.13,1741.22,19611,3580171484.0,1.19,0.0,0.0,0.16
2023-07-27,600519,1762.14,1764.17,1780.93,1754.84,20340,3749635290.0,1.49,0.54,9.48,0.16
2023-07-28,600519,1758.14,1823.14,1826.14,1754.15,39018,7330314112.0,4.08,3.34,58.97,0.31
2023-07-31,600519,1834.14,1806.72,1861.14,1800.14,45379,8615279839.0,3.35,-0.9,-16.42,0.36
2023-08-01,600519,1804.15,1815.14,1833.09,1804.03,19231,3635857283.0,1.61,0.47,8.42,0.15
2023-08-02,600519,1809.54,1806.14,1816.14,1792.94,18509,3478674239.0,1.28,-0.5,-9.0,0.15
2023-08-03,600519,1796.14,1804.61,1816.14,1776.64,21543,4031087705.0,2.19,-0.08,-1.53,0.17
2023-08-04,600519,1813.96,1819.61,1832.66,1808.14,24574,4655813751.0,1.36,0.83,15.0,0.2
2023-08-07,600519,1807.09,1814.07,1824.14,1797.17,23892,4491893140.0,1.48,-0.3,-5.54,0.19
2023-08-08,600519,1806.17,1816.14,1819.85,1790.22,17736,3333559505.0,1.63,0.11,2.07,0.14
2023-08-09,600519,1816.14,1816.42,1831.14,1809.1,18523,3506306394.0,1.21,0.02,0.28,0.15
2023-08-10,600519,1808.14,1801.14,1815.14,1788.44,18436,3454219140.0,1.47,-0.84,-15.28,0.15
2023-08-11,600519,1811.14,1760.14,1811.54,1760.02,26786,4959166751.0,2.86,-2.28,-41.0,0.21
2023-08-14,600519,1736.14,1729.14,1751.12,1722.14,23731,4285362053.0,1.65,-1.76,-31.0,0.19
2023-08-15,600519,1735.14,1739.12,1744.14,1727.15,14818,2682125119.0,0.98,0.58,9.98,0.12
2023-08-16,600519,1733.72,1746.14,1749.49,1732.14,13184,2396261791.0,1.0,0.4,7.02,0.1
2023-08-17,600519,1732.22,1754.19,1760.14,1727.69,17290,3141408018.0,1.86,0.46,8.05,0.14
2023-08-18,600519,1758.13,1728.73,1761.13,1728.73,17023,3084761577.0,1.85,-1.45,-25.46,0.14
2023-08-21,600519,1719.14,1717.14,1740.13,1716.21,18912,3405415645.0,1.38,-0.67,-11.59,0.15
2023-08-22,600519,1727.13,1714.14,1728.7,1697.16,26650,4763131152.0,1.84,-0.17,-3.0,0.21
2023-08-23,600519,1723.14,1700.14,1726.14,1696.22,19912,3556178584.0,1.75,-0.82,-14.0,0.16
2023-08-24,600519,1705.76,1742.44,1754.14,1701.14,26055,4703417600.0,3.12,2.49,42.3,0.21
2023-08-25,600519,1734.93,1751.12,1763.91,1732.15,18831,3433296756.0,1.82,0.5,8.68,0.15
2023-08-28,600519,1824.72,1761.11,1824.72,1758.02,41052,7633221012.0,3.81,0.57,9.99,0.33
2023-08-29,600519,1754.14,1777.47,1795.22,1754.14,28950,5371260173.0,2.33,0.93,16.36,0.23
2023-08-30,600519,1794.04,1782.14,1794.14,1769.8,19812,3672570260.0,1.37,0.26,4.67,0.16
2023-08-31,600519,1786.14,1773.14,1786.14,1767.15,14820,2738445519.0,1.07,-0.51,-9.0,0.12
2023-09-01,600519,1778.97,1777.19,1791.61,1772.17,13145,2438622738.0,1.1,0.23,4.05,0.1
2023-09-04,600519,1788.74,1792.14,1806.08,1779.67,23871,4453823216.0,1.49,0.84,14.95,0.19
2023-09-05,600519,1794.14,1784.84,1794.14,1782.94,15659,2915625961.0,0.62,-0.41,-7.3,0.12
2023-09-06,600519,1784.14,1787.14,1792.8,1775.15,11121,2067605990.0,0.99,0.13,2.3,0.09
2023-09-07,600519,1778.74,1764.14,1783.03,1757.33,16982,3128587116.0,1.44,-1.29,-23.0,0.14
2023-09-08,600519,1761.08,1744.64,1761.08,1741.09,12212,2224338144.0,1.13,-1.11,-19.5,0.1
2023-09-11,600519,1734.14,1748.31,1766.14,1734.14,15926,2902617736.0,1.83,0.21,3.67,0.13
2023-09-12,600519,1752.74,1746.1,1753.12,1742.16,12168,2214514112.0,0.63,-0.13,-2.21,0.1
2023-09-13,600519,1756.06,1746.05,1756.06,1726.19,19501,3540583633.0,1.71,0.0,-0.05,0.16
2023-09-14,600519,1748.67,1744.83,1753.12,1732.14,17505,3180447848.0,1.2,-0.07,-1.22,0.14
2023-09-15,600519,1745.14,1708.13,1745.92,1707.44,28431,5105749077.0,2.21,-2.1,-36.7,0.23
2023-09-18,600519,1702.45,1755.34,1755.64,1699.14,32559,5905121000.0,3.31,2.76,47.21,0.26
2023-09-19,600519,1748.34,1753.08,1755.14,1734.14,14990,2727858953.0,1.2,-0.13,-2.26,0.12
2023-09-20,600519,1748.14,1750.14,1756.14,1744.19,12502,2281583949.0,0.68,-0.17,-2.94,0.1
2023-09-21,600519,1744.15,1724.53,1748.14,1724.53,19489,3521486755.0,1.35,-1.46,-25.61,0.16
2023-09-22,600519,1731.77,1775.14,1776.1,1718.55,34390,6287832575.0,3.34,2.93,50.61,0.27
2023-09-25,600519,1773.64,1758.52,1774.14,1752.73,13979,2565773541.0,1.21,-0.94,-16.62,0.11
2023-09-26,600519,1754.14,1742.14,1761.02,1739.24,15762,2870852363.0,1.24,-0.93,-16.38,0.13
2023-09-27,600519,1741.14,1740.14,1759.64,1728.94,20880,3791876119.0,1.76,-0.11,-2.0,0.17
2023-09-28,600519,1751.12,1724.69,1751.12,1723.94,20538,3704812960.0,1.56,-0.89,-15.45,0.16
2023-10-09,600519,1723.08,1703.14,1723.08,1691.04,29763,5279950406.0,1.86,-1.25,-21.55,0.24
2023-10-10,600519,1709.03,1696.14,1725.12,1694.14,20284,3615557182.0,1.82,-0.41,-7.0,0.16
2023-10-11,600519,1710.79,1704.64,1710.79,1694.14,21945,3896568648.0,0.98,0.5,8.5,0.17
2023-10-12,600519,1724.04,1712.14,1724.37,1703.34,14865,2657095942.0,1.23,0.44,7.5,0.12
2023-10-13,600519,1697.02,1677.14,1704.15,1664.33,25028,4387687934.0,2.33,-2.04,-35.0,0.2
2023-10-16,600519,1677.12,1656.04,1682.14,1648.59,20790,3603604610.0,2.0,-1.26,-21.1,0.17
2023-10-17,600519,1665.14,1652.14,1665.58,1642.14,14945,2577312288.0,1.42,-0.24,-3.9,0.12
2023-10-18,600519,1644.94,1654.14,1668.14,1643.32,20318,3511987514.0,1.5,0.12,2.0,0.16
2023-10-19,600519,1626.14,1556.14,1626.17,1552.17,73492,12146921769.0,4.47,-5.92,-98.0,0.59
2023-10-20,600519,1556.14,1571.14,1581.14,1542.39,45376,7421390806.0,2.49,0.96,15.0,0.36
2023-10-23,600519,1556.11,1570.12,1586.14,1547.74,25234,4138279588.0,2.44,-0.06,-1.02,0.2
2023-10-24,600519,1574.14,1569.09,1579.5,1547.35,29861,4894807617.0,2.05,-0.07,-1.03,0.24
2023-10-25,600519,1596.25,1603.64,1624.14,1593.16,36179,6075417064.0,1.97,2.2,34.55,0.29
2023-10-26,600519,1593.14,1598.37,1614.14,1588.15,22386,3741418874.0,1.62,-0.33,-5.27,0.18
2023-10-27,600519,1590.14,1602.85,1618.02,1586.74,34262,5754795486.0,1.96,0.28,4.48,0.27
2023-10-30,600519,1595.14,1607.14,1615.02,1595.14,24086,4050573178.0,1.24,0.27,4.29,0.19
2023-10-31,600519,1606.14,1610.72,1616.14,1593.99,19859,3335804699.0,1.38,0.22,3.58,0.16
2023-11-01,600519,1776.14,1707.13,1776.14,1699.93,93143,16747292689.0,4.73,5.99,96.41,0.74
2023-11-02,600519,1721.14,1705.64,1721.14,1702.2,27908,4982090753.0,1.11,-0.09,-1.49,0.22
2023-11-03,600519,1706.14,1737.38,1741.03,1700.14,30176,5433116881.0,2.4,1.86,31.74,0.24
2023-11-06,600519,1746.14,1738.14,1749.93,1727.26,25524,4624102375.0,1.3,0.04,0.76,0.2
2023-11-07,600519,1731.14,1717.31,1736.14,1710.22,19582,3511590028.0,1.49,-1.2,-20.83,0.16
2023-11-08,600519,1710.19,1724.48,1729.94,1709.01,14546,2610041959.0,1.22,0.42,7.17,0.12
2023-11-09,600519,1716.25,1720.25,1725.14,1709.14,12800,2291996819.0,0.93,-0.25,-4.23,0.1
2023-11-10,600519,1706.69,1701.98,1714.14,1699.24,16466,2928380668.0,0.87,-1.06,-18.27,0.13
2023-11-13,600519,1698.42,1690.14,1711.02,1683.12,18370,3244573621.0,1.64,-0.7,-11.84,0.15
2023-11-14,600519,1690.14,1691.41,1701.13,1686.15,12817,2263963957.0,0.89,0.08,1.27,0.1
2023-11-15,600519,1705.14,1699.07,1709.03,1693.14,18435,3271230275.0,0.94,0.45,7.66,0.15
2023-11-16,600519,1700.14,1686.19,1702.14,1686.19,12558,2215937273.0,0.94,-0.76,-12.88,0.1
2023-11-17,600519,1678.14,1679.56,1685.14,1664.04,21714,3793781119.0,1.25,-0.39,-6.63,0.17
2023-11-20,600519,1681.14,1688.64,1695.64,1662.8,18608,3265514010.0,1.96,0.54,9.08,0.15
2023-11-21,600519,1709.56,1716.14,1724.14,1696.24,30098,5383107810.0,1.65,1.63,27.5,0.24
2023-11-22,600519,1709.44,1707.65,1720.49,1706.68,12665,2263460167.0,0.8,-0.49,-8.49,0.1
2023-11-23,600519,1704.44,1712.14,1714.14,1697.14,11550,2055272193.0,1.0,0.26,4.49,0.09
2023-11-24,600519,1715.14,1703.14,1715.14,1701.14,13085,2329345658.0,0.82,-0.53,-9.0,0.1
2023-11-27,600519,1699.44,1689.14,1699.44,1681.14,16261,2865075217.0,1.07,-0.82,-14.0,0.13
2023-11-28,600519,1687.14,1695.18,1700.02,1684.14,14520,2562905659.0,0.94,0.36,6.04,0.12
2023-11-29,600519,1694.14,1700.85,1702.14,1684.14,17149,3034175614.0,1.06,0.33,5.67,0.14
2023-11-30,600519,1702.86,1717.64,1720.9,1697.22,21353,3817513545.0,1.39,0.99,16.79,0.17
2023-12-01,600519,1715.45,1686.42,1715.84,1674.14,33051,5830850111.0,2.43,-1.82,-31.22,0.26
2023-12-04,600519,1686.42,1676.85,1687.97,1671.42,18440,3233102118.0,0.98,-0.57,-9.57,0.15
2023-12-05,600519,1674.92,1635.14,1675.02,1634.16,29903,5168983317.0,2.44,-2.49,-41.71,0.24
2023-12-06,600519,1628.77,1629.14,1645.61,1627.27,23851,4078003022.0,1.12,-0.37,-6.0,0.19
2023-12-07,600519,1630.14,1626.14,1635.22,1613.44,25042,4249170906.0,1.34,-0.18,-3.0,0.2
2023-12-08,600519,1626.14,1631.06,1634.98,1618.36,26288,4474160126.0,1.02,0.3,4.92,0.21
2023-12-11,600519,1616.14,1624.14,1630.14,1583.14,36831,6172810248.0,2.88,-0.42,-6.92,0.29
2023-12-12,600519,1613.74,1636.13,1636.13,1610.14,21011,3564305866.0,1.6,0.74,11.99,0.17
2023-12-13,600519,1631.36,1586.14,1631.86,1583.22,38789,6480807500.0,2.97,-3.06,-49.99,0.31
2023-12-14,600519,1592.1,1562.04,1596.01,1561.16,40672,6703240107.0,2.2,-1.52,-24.1,0.32
2023-12-15,600519,1574.37,1571.14,1603.91,1570.15,37093,6140791726.0,2.16,0.58,9.1,0.3
2023-12-18,600519,1566.14,1588.14,1589.47,1561.14,19897,3292194757.0,1.8,1.08,17.0,0.16
2023-12-19,600519,1591.14,1601.14,1606.01,1571.23,22207,3706057587.0,2.19,0.82,13.0,0.18
2023-12-20,600519,1603.24,1595.03,1605.24,1588.24,23092,3816133219.0,1.06,-0.38,-6.11,0.18
2023-12-21,600519,1585.25,1615.24,1617.56,1585.25,29012,4827827888.0,2.03,1.27,20.21,0.23
2023-12-22,600519,1614.94,1615.89,1624.34,1603.25,21667,3613238325.0,1.31,0.04,0.65,0.17
2023-12-25,600519,1616.24,1617.24,1623.84,1613.24,12471,2086014390.0,0.66,0.08,1.35,0.1
2023-12-26,600519,1617.74,1615.24,1620.14,1602.74,14771,2457177339.0,1.08,-0.12,-2.0,0.12
2023-12-27,600519,1613.24,1612.3,1622.39,1606.24,16056,2679221365.0,1.0,-0.18,-2.94,0.13
2023-12-28,600519,1616.23,1670.23,1673.23,1612.3,38338,6537401380.0,3.78,3.59,57.93,0.31
2023-12-29,600519,1665.24,1671.24,1694.82,1665.24,27539,4768857531.0,1.77,0.06,1.01,0.22
2024-01-02,600519,1660.24,1630.25,1663.43,1623.34,32156,5440082548.0,2.4,-2.45,-40.99,0.26
2024-01-03,600519,1626.35,1639.24,1640.46,1621.57,20229,3411400667.0,1.16,0.55,8.99,0.16
2024-01-04,600519,1638.24,1614.24,1638.24,1608.17,21551,3603970147.0,1.83,-1.53,-25.0,0.17
2024-01-05,600519,1606.57,1608.6,1623.9,1597.35,20243,3373155627.0,1.64,-0.35,-5.64,0.16
2024-01-08,600519,1606.24,1589.23,1607.24,1585.25,25586,4211918629.0,1.37,-1.2,-19.37,0.2
2024-01-09,600519,1586.25,1586.24,1597.56,1580.31,24412,4009826496.0,1.09,-0.19,-2.99,0.19
2024-01-10,600519,1586.34,1586.74,1604.7,1583.24,17351,2856120718.0,1.35,0.03,0.5,0.14
2024-01-11,600519,1585.34,1591.81,1603.18,1583.3,16441,2708764500.0,1.25,0.32,5.07,0.13
